name	virus	subtype	length	sequence
78824	HIV-1	01_AE	812
34540	HIV-1	01_AE	1497
57039	HIV-1	01_AE	895
89143	HIV-1	01_AE	1758
78117	HIV-1	01_AE	1095
78104	HIV-1	01_AE	1092
141810	HIV-1	01_AE	1191
78218	HIV-1	01_AE	1096
134719	HIV-1	01_AE	864
126437	HIV-1	01_AE (check for 15_01B)	864
134732	HIV-1	01_AE	864
126337	HIV-1	01_AE	864
104030	HIV-1	01_AE	867
2298	HIV-1	01_AE	1302
149397	HIV-1	01_AE	1038
135499	HIV-1	01_AE	1196
78198	HIV-1	01_AE	1073
126240	HIV-1	01_AE	1196
151100	HIV-1	01_AE	2996
143465	HIV-1	01_AE	2967
150937	HIV-1	01_AE	3012
34506	HIV-1	01_AE	1497
150739	HIV-1	01_AE	2993
1466	HIV-1	01_AE	984
159673	HIV-1	01_AE	1098
78282	HIV-1	01_AE	1065
159512	HIV-1	01_AE	1098
1463	HIV-1	01_AE	979
151211	HIV-1	01_AE	2987
96334	HIV-1	01_AE (check for 15_01B)	1152
116774	HIV-1	01_AE	1152
136217	HIV-1	01_AE	2978
89513	HIV-1	01_AE	1563
151138	HIV-1	01_AE	3009
151016	HIV-1	01_AE	3012
151082	HIV-1	01_AE	4619
141041	HIV-1	01_AE	1032
7126	HIV-1	01_AE	1680
151074	HIV-1	01_AE	4610
119889	HIV-1	01_AE	1059
119544	HIV-1	01_AE	1059
116832	HIV-1	01_AE (check for 15_01B)	1152
150940	HIV-1	01_AE	4721
101221	HIV-1	01_AE	1302
106244	HIV-1	01_AE	1765
119038	HIV-1	01_AE	1000
116825	HIV-1	01_AE (check for 15_01B)	1152
163702	HIV-1	01_AE	963
78209	HIV-1	01_AE	1088
130377	HIV-1	01_AE	1302
98675	HIV-1	01_AE	1252
21262	HIV-1	01_AE	1406
89152	HIV-1	01_AE	1770
102927	HIV-1	01_AE	864
141708	HIV-1	01_AE	1191
137402	HIV-1	01_AE	864
141003	HIV-1	01_AE	1035
119672	HIV-1	01_AE	1059
126415	HIV-1	01_AE	864
78041	HIV-1	01_AE	1086
136086	HIV-1	01_AE	3012
136216	HIV-1	01_AE	2978
151205	HIV-1	01_AE	3012
106568	HIV-1	01_AE	966
29538	HIV-1	01_AE	820
2263	HIV-1	01_AE	1306
126282	HIV-1	01_AE (check for 15_01B)	864
30428	HIV-1	01_AE (check for 15_01B)	834
135496	HIV-1	01_AE	1196
2247	HIV-1	01_AE	1302
47388	HIV-1	01_AE	1497
1302	HIV-1	01_AE	956
106111	HIV-1	01_AE	1787
77945	HIV-1	01_AE	1077
151618	HIV-1	01_AE	4627
78336	HIV-1	01_AE	956
135620	HIV-1	01_AE	1017
116773	HIV-1	01_AE (check for 15_01B)	1152
78337	HIV-1	01_AE	956
151322	HIV-1	01_AE	4818
77969	HIV-1	01_AE	1077
1798	HIV-1	01_AE	1095
62109	HIV-1	01_AE	1301
150862	HIV-1	01_AE	3012
79586	HIV-1	01_AE	1060
1443	HIV-1	01_AE	987
89172	HIV-1	01_AE	1760
141004	HIV-1	01_AE	1035
151454	HIV-1	01_AE	4723
136201	HIV-1	01_AE	2974
78245	HIV-1	01_AE	1077
135511	HIV-1	01_AE	1196
126413	HIV-1	01_AE	864
136170	HIV-1	01_AE	2979
136088	HIV-1	01_AE	3003
99727	HIV-1	01_AE	1014
34479	HIV-1	01_AE	1497
119556	HIV-1	01_AE	1059
151439	HIV-1	01_AE	1383
109410	HIV-1	01_AE	864
1380	HIV-1	01_AE	956
136209	HIV-1	01_AE	2978
60993	HIV-1	01_AE	1038
119874	HIV-1	01_AE	1059
1716	HIV-1	01_AE	1017
150789	HIV-1	01_AE	3006
1398	HIV-1	01_AE	957
149732	HIV-1	01_AE	1038
34514	HIV-1	01_AE	1497
89167	HIV-1	01_AE	1759
89122	HIV-1	01_AE	1762
12702	HIV-1	01_AE	1768
1440	HIV-1	01_AE	984
78003	HIV-1	01_AE	1077
4046	HIV-1	01_AE	1243
674	HIV-1	01_AE	1005
1458	HIV-1	01_AE	984
106162	HIV-1	01_AE	1783
126426	HIV-1	01_AE	864
106152	HIV-1	01_AE	1769
119546	HIV-1	01_AE (check for 15_01B)	1059
116857	HIV-1	01_AE	1152
96273	HIV-1	01_AE	1218
7108	HIV-1	01_AE	1680
78247	HIV-1	01_AE	1077
126349	HIV-1	01_AE	864
119503	HIV-1	01_AE	1059
1656	HIV-1	01_AE	1017
87697	HIV-1	01_AE	864
126425	HIV-1	01_AE	863
119730	HIV-1	01_AE	1059
77965	HIV-1	01_AE	1077
1311	HIV-1	01_AE	956
119797	HIV-1	01_AE	1059
78075	HIV-1	01_AE	1077
135510	HIV-1	01_AE	1196
78107	HIV-1	01_AE	1071
136240	HIV-1	unassigned_1;D, F1, 26_AU, 01_AE, C	2837
150859	HIV-1	01_AE	4681
109389	HIV-1	01_AE	864
64701	HIV-1	01_AE	1023
34510	HIV-1	01_AE	1497
78052	HIV-1	01_AE	1071
61018	HIV-1	01_AE (check for 15_01B)	1038
135473	HIV-1	01_AE (check for 15_01B)	1197
109429	HIV-1	01_AE	864
151348	HIV-1	01_AE	4624
1447	HIV-1	01_AE	986
29549	HIV-1	01_AE	820
119755	HIV-1	01_AE (check for 15_01B)	1059
106174	HIV-1	01_AE	1764
1715	HIV-1	01_AE	1017
119036	HIV-1	01_AE	1000
114599	HIV-1	01_AE	864
109409	HIV-1	01_AE	864
151362	HIV-1	01_AE	3012
109431	HIV-1	01_AE	864
78310	HIV-1	01_AE	1071
116861	HIV-1	01_AE (check for 15_01B)	1152
1431	HIV-1	01_AE	988
151232	HIV-1	01_AE	3009
141045	HIV-1	01_AE	1035
151377	HIV-1	01_AE	3012
98604	HIV-1	01_AE	1056
116818	HIV-1	01_AE (check for 15_01B)	1152
3908	HIV-1	01_AE	1269
1291	HIV-1	01_AE	956
126270	HIV-1	01_AE	1201
24962	HIV-1	unassigned_1;22_01A1, A1	1269
50796	HIV-1	01_AE (check for 15_01B)	1305
34489	HIV-1	01_AE	1497
119848	HIV-1	01_AE	1059
34551	HIV-1	01_AE	1497
106180	HIV-1	01_AE (check for 15_01B)	1777
1349	HIV-1	01_AE	956
141015	HIV-1	01_AE	1035
64710	HIV-1	01_AE	1023
151382	HIV-1	01_AE	3013
1322	HIV-1	01_AE	956
34473	HIV-1	01_AE	1497
161660	HIV-1	01_AE	1010
119884	HIV-1	01_AE	1059
148853	HIV-1	01_AE	1038
4011	HIV-1	01_AE	1259
106137	HIV-1	01_AE	1760
131650	HIV-1	01_AE	1223
136176	HIV-1	01_AE	2973
8624	HIV-1	01_AE	1190
140095	HIV-1	01_AE	1142
156306	HIV-1	01_AE	1063
4036	HIV-1	01_AE	1244
126262	HIV-1	01_AE	1196
119029	HIV-1	01_AE	1000
151600	HIV-1	01_AE	2990
137409	HIV-1	01_AE	864
151504	HIV-1	01_AE	3009
125295	HIV-1	01_AE	1033
151306	HIV-1	01_AE	3009
119578	HIV-1	01_AE	1059
109364	HIV-1	01_AE	864
57062	HIV-1	01_AE	895
109380	HIV-1	01_AE	864
1337	HIV-1	01_AE	956
142881	HIV-1	unassigned_1;B, 01_AE	1056
6199	HIV-1	01_AE	1269
2255	HIV-1	01_AE	1281
125292	HIV-1	01_AE	1033
1364	HIV-1	01_AE	956
7104	HIV-1	01_AE (check for 15_01B)	1680
106160	HIV-1	B	1765
149781	HIV-1	01_AE	1038
89729	HIV-1	01_AE	1046
136091	HIV-1	01_AE	3012
79591	HIV-1	01_AE	1060
12688	HIV-1	01_AE	1758
1382	HIV-1	01_AE	956
119843	HIV-1	01_AE	1059
116845	HIV-1	01_AE	1152
156280	HIV-1	01_AE	1063
151214	HIV-1	01_AE	4750
102656	HIV-1	01_AE	860
1451	HIV-1	01_AE	984
98605	HIV-1	01_AE	1056
79533	HIV-1	01_AE (check for 15_01B)	1060
2307	HIV-1	01_AE	1302
1318	HIV-1	01_AE	957
141806	HIV-1	01_AE	1191
151284	HIV-1	01_AE	3011
34564	HIV-1	01_AE	1497
102939	HIV-1	01_AE	864
42092	HIV-1	01_AE	1093
34484	HIV-1	01_AE	1497
78027	HIV-1	01_AE	1071
29580	HIV-1	01_AE (check for 15_01B)	820
30451	HIV-1	01_AE	1302
1362	HIV-1	01_AE	956
34568	HIV-1	01_AE	1497
116772	HIV-1	01_AE (check for 15_01B)	1152
151345	HIV-1	01_AE	3012
119860	HIV-1	01_AE (check for 15_01B)	1059
137390	HIV-1	01_AE	864
6189	HIV-1	01_AE	1304
119795	HIV-1	01_AE	1059
149875	HIV-1	01_AE	1038
10619	HIV-1	01_AE	987
119891	HIV-1	unassigned_1;B, 08_BC, 01_AE	1059
76	HIV-1	01_AE	1035
98793	HIV-1	01_AE	1058
141047	HIV-1	01_AE (check for 15_01B)	1035
151041	HIV-1	01_AE	4530
150932	HIV-1	01_AE	3012
78324	HIV-1	01_AE	1059
116778	HIV-1	01_AE	1152
150997	HIV-1	01_AE	3012
78014	HIV-1	01_AE	1076
78059	HIV-1	01_AE	1071
26882	HIV-1	01_AE	1302
126350	HIV-1	01_AE	864
136054	HIV-1	01_AE	3003
102934	HIV-1	01_AE	864
150907	HIV-1	01_AE	4938
