fragment size:100,,start position,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n,noise,790,840,890,940,990,1040,1090,1140,1190,1240,1290,1340,1390,1440,1490,1540,1590,1640,1690,1740,1790,1840,1890,1940,1990,2040,2090,2240,2290,2340,2390,2440,2490,2540,2590,2640,2690,2740,2790,2840,2890,2940,2990,3040,3090,3140,3190,3240,3290,3340,3390,3440,3490,3540,3590,3640,3690,3740,3790,3840,3890,3940,3990,4040,4090,4140,4190,4240,4290,4340,4390,4440,4490,4540,4590,4640,4690,4740,4790,4840,4890,4940,4990,5040,5090,5140,5190,5240,5290,5340,5390,5440,5490,5540,5590,5640,5690,5740,5790,5840,5890,5940,5990,6090,6140,6190,6240,6290,6340,6390,6440,6490,6540,6590,6640,6690,6740,6790,6840,6890,6940,6990,7040,7090,7140,7190,7240,7290,7340,7390,7440,7490,7540,7590,7640,7740,7790,7840,7890,7940,7990,8040,8090,8140,8190,8240,8290,8340,8390,8440,8490,8540,8590,8640,8690,8740,8790,8840,8890,8940,8990,9040,9090,9140,9190,9240,9290
23536,0,0.923566879,0.9367088608,0.9746835443,0.9810126582,0.9810126582,0.9683544304,1,1,0.9367088608,0.8670886076,0.8734177215,0.9240506329,0.9556962025,0.8987341772,0.9240506329,0.8797468354,0.835443038,0.9367088608,0.9620253165,0.9050632911,0.9113924051,1,0.9756097561,0.8860759494,0.8670886076,0.9430379747,1,0.9367088608,0.8670886076,0.8417721519,0.9683544304,0.9113924051,0.9303797468,0.8417721519,0.8607594937,0.8924050633,0.8670886076,0.8987341772,0.9113924051,0.9367088608,0.9683544304,0.9240506329,0.9367088608,0.9113924051,0.9303797468,0.9810126582,0.8544303797,0.8481012658,0.9367088608,0.9556962025,0.9810126582,0.9493670886,0.9620253165,0.9683544304,0.9683544304,0.9683544304,0.9556962025,0.9493670886,0.9240506329,0.9367088608,0.9620253165,0.9620253165,0.9113924051,0.9303797468,0.9050632911,0.9050632911,0.9303797468,0.9303797468,0.917721519,0.8924050633,0.9113924051,0.8924050633,0.8797468354,0.9620253165,0.9430379747,0.9113924051,0.8417721519,0.5063291139,0.7151898734,0.7974683544,0.6582278481,0.8417721519,0.7405063291,0.753164557,0.9873417722,0.9873417722,0.9683544304,0.9556962025,0.9810126582,0.9493670886,0.9683544304,0.9873417722,0.9746835443,0.9303797468,0.9620253165,0.9620253165,0.9620253165,0.9617834395,0.9681528662,0.9873417722,0.9620253165,0.9620253165,1,1,0.9810126582,0.9673202614,0.9852941176,0.9873417722,0.9936708861,0.9936708861,0.9873417722,0.9746835443,1,1,1,1,0.9807692308,1,0.9810126582,0.9746835443,0.9746835443,0.9936708861,0.9873417722,0.9873417722,1,1,1,1,1,0.9827586207,1,0.9873417722,1,1,0.9303797468,1,0.8670886076,0.9113924051,0.8227848101,0.835443038,0.75,1,0.9936708861,1,0.9683544304,0.917721519,0.9683544304,0.9746835443,0.9810126582,0.9746835443,0.974522293,0.9807692308,0.9936305732,0.9808917197,0.9808917197,0.9861111111,1,1,0.9808917197,1,0.9806451613,0.9612903226,0.9548387097,0.9054054054,0.972972973,0.9662162162,0.9931972789
23536,0.01,0.9108280255,0.9303797468,0.9430379747,0.9810126582,0.9493670886,0.9556962025,1,1,0.9050632911,0.8291139241,0.8037974684,0.917721519,0.9303797468,0.8797468354,0.917721519,0.8417721519,0.746835443,0.9050632911,0.9367088608,0.8987341772,0.9050632911,0.9672131148,0.9756097561,0.8734177215,0.8101265823,0.917721519,1,0.9113924051,0.8544303797,0.7911392405,0.917721519,0.8860759494,0.8860759494,0.7784810127,0.8037974684,0.8924050633,0.8164556962,0.8670886076,0.917721519,0.9493670886,0.9430379747,0.9113924051,0.9367088608,0.8924050633,0.9240506329,0.9556962025,0.835443038,0.8164556962,0.9113924051,0.9493670886,0.9620253165,0.9493670886,0.9367088608,0.9493670886,0.9493670886,0.9303797468,0.9050632911,0.9240506329,0.8924050633,0.9303797468,0.9303797468,0.9303797468,0.8860759494,0.8860759494,0.8670886076,0.8607594937,0.9050632911,0.917721519,0.8987341772,0.8417721519,0.8607594937,0.8734177215,0.8670886076,0.9113924051,0.8987341772,0.8924050633,0.7974683544,0.4620253165,0.6329113924,0.7278481013,0.6139240506,0.7974683544,0.6582278481,0.6772151899,0.9810126582,0.9810126582,0.9430379747,0.9493670886,0.9746835443,0.9556962025,0.9620253165,0.9746835443,0.9430379747,0.9113924051,0.9367088608,0.9430379747,0.9430379747,0.949044586,0.9617834395,0.9746835443,0.9367088608,0.9556962025,1,0.9936708861,0.9746835443,0.9477124183,0.9705882353,0.9810126582,0.9493670886,0.9810126582,0.9810126582,0.9493670886,1,1,1,1,0.9807692308,0.9743589744,0.9810126582,0.9683544304,0.9746835443,0.9873417722,0.9620253165,0.9873417722,1,1,1,1,1,0.9827586207,1,0.9873417722,1,1,0.8924050633,1,0.7911392405,0.8544303797,0.7911392405,0.8101265823,0.75,0.75,0.9936708861,1,0.9493670886,0.9050632911,0.9367088608,0.9683544304,0.9683544304,0.9620253165,0.9681528662,0.9743589744,0.9936305732,0.974522293,0.974522293,0.9791666667,1,1,0.9681528662,0.9872611465,0.9612903226,0.935483871,0.9290322581,0.8716216216,0.9594594595,0.9662162162,0.9931972789
23536,0.02,0.847133758,0.8734177215,0.9303797468,0.9367088608,0.9493670886,0.9493670886,1,1,0.8987341772,0.8291139241,0.7974683544,0.8797468354,0.8860759494,0.8291139241,0.8544303797,0.8037974684,0.7784810127,0.8860759494,0.9050632911,0.8797468354,0.8670886076,0.9836065574,0.9756097561,0.8227848101,0.835443038,0.8797468354,1,0.9113924051,0.8101265823,0.7784810127,0.9050632911,0.8607594937,0.8607594937,0.7088607595,0.753164557,0.8291139241,0.7594936709,0.8164556962,0.8670886076,0.9050632911,0.8924050633,0.8607594937,0.8607594937,0.8291139241,0.9113924051,0.9493670886,0.7721518987,0.7911392405,0.8860759494,0.9303797468,0.9113924051,0.8797468354,0.8987341772,0.9303797468,0.9620253165,0.9430379747,0.8860759494,0.9303797468,0.8924050633,0.8860759494,0.9240506329,0.9303797468,0.8797468354,0.8607594937,0.8734177215,0.835443038,0.8734177215,0.8797468354,0.8544303797,0.8417721519,0.8417721519,0.8481012658,0.8417721519,0.9430379747,0.8860759494,0.8291139241,0.8037974684,0.417721519,0.5759493671,0.6392405063,0.582278481,0.746835443,0.6012658228,0.6582278481,0.9683544304,0.9683544304,0.9240506329,0.9367088608,0.9620253165,0.8860759494,0.9303797468,0.9430379747,0.9430379747,0.8734177215,0.9493670886,0.9430379747,0.917721519,0.9299363057,0.9554140127,0.9683544304,0.9303797468,0.9367088608,1,0.9683544304,0.9367088608,0.9215686275,0.9779411765,0.9556962025,0.9683544304,0.9683544304,0.9683544304,0.9303797468,1,1,1,1,1,0.9743589744,0.9493670886,0.9556962025,0.9240506329,0.9556962025,0.9746835443,0.9873417722,1,1,1,1,1,0.9827586207,0.9936305732,0.9746835443,1,0.9867549669,0.8417721519,1,0.7215189873,0.8607594937,0.753164557,0.7278481013,0.5,0.75,0.9936708861,0.9746835443,0.9240506329,0.8544303797,0.9430379747,0.9303797468,0.9746835443,0.9430379747,0.9554140127,0.9679487179,0.974522293,0.9554140127,0.949044586,0.9791666667,1,1,0.9808917197,0.9808917197,0.9225806452,0.9161290323,0.9225806452,0.8513513514,0.9594594595,0.9662162162,0.9795918367
23536,0.03,0.8280254777,0.8417721519,0.8734177215,0.917721519,0.8797468354,0.917721519,1,1,0.8734177215,0.746835443,0.7721518987,0.8670886076,0.8670886076,0.8164556962,0.8417721519,0.7974683544,0.6835443038,0.8481012658,0.8481012658,0.8291139241,0.8291139241,0.9836065574,0.9268292683,0.7658227848,0.7215189873,0.8544303797,1,0.8924050633,0.7405063291,0.6962025316,0.8544303797,0.8291139241,0.8291139241,0.5632911392,0.6962025316,0.7721518987,0.7594936709,0.746835443,0.8101265823,0.8987341772,0.8987341772,0.7658227848,0.8101265823,0.8164556962,0.9113924051,0.9113924051,0.746835443,0.7341772152,0.8860759494,0.9240506329,0.9367088608,0.8734177215,0.8544303797,0.8734177215,0.9050632911,0.8670886076,0.8544303797,0.8544303797,0.8291139241,0.8607594937,0.8607594937,0.8987341772,0.8227848101,0.7848101266,0.7974683544,0.8164556962,0.8670886076,0.8291139241,0.8037974684,0.7341772152,0.7911392405,0.835443038,0.7848101266,0.8734177215,0.8227848101,0.7658227848,0.6772151899,0.3670886076,0.5126582278,0.5886075949,0.5759493671,0.7088607595,0.5759493671,0.6518987342,0.9556962025,0.9113924051,0.8987341772,0.8797468354,0.9113924051,0.917721519,0.8987341772,0.9050632911,0.8987341772,0.8797468354,0.8924050633,0.9113924051,0.8670886076,0.9363057325,0.9299363057,0.9367088608,0.917721519,0.9240506329,1,0.9556962025,0.9050632911,0.9346405229,0.9632352941,0.9493670886,0.9556962025,0.9556962025,0.917721519,0.8987341772,0.9411764706,1,1,0.9731543624,0.9807692308,0.9487179487,0.9113924051,0.9493670886,0.917721519,0.9620253165,0.9683544304,0.9810126582,1,0.9936708861,1,1,1,0.9827586207,0.9681528662,0.9556962025,1,0.9668874172,0.7848101266,0,0.6898734177,0.8417721519,0.753164557,0.6898734177,0.5,1,0.9873417722,0.9556962025,0.8481012658,0.835443038,0.8860759494,0.9050632911,0.9303797468,0.9240506329,0.9363057325,0.9358974359,0.9808917197,0.9108280255,0.9617834395,0.9652777778,1,1,0.974522293,0.9808917197,0.9161290323,0.8838709677,0.8903225806,0.7837837838,0.8986486486,0.9391891892,0.9795918367
23536,0.04,0.7197452229,0.835443038,0.8291139241,0.9240506329,0.8417721519,0.9240506329,1,1,0.8227848101,0.7025316456,0.6898734177,0.7658227848,0.8291139241,0.7405063291,0.7658227848,0.7151898734,0.6329113924,0.8037974684,0.8417721519,0.7911392405,0.7974683544,0.9016393443,0.9024390244,0.753164557,0.6582278481,0.7594936709,1,0.8291139241,0.7025316456,0.7151898734,0.8670886076,0.835443038,0.746835443,0.5759493671,0.6518987342,0.7088607595,0.7025316456,0.7215189873,0.7658227848,0.8291139241,0.8291139241,0.7088607595,0.7974683544,0.7721518987,0.8481012658,0.8860759494,0.6835443038,0.7405063291,0.8607594937,0.8734177215,0.8797468354,0.7974683544,0.7658227848,0.8924050633,0.8860759494,0.8924050633,0.7848101266,0.8037974684,0.7721518987,0.8227848101,0.8670886076,0.8734177215,0.7594936709,0.746835443,0.753164557,0.7658227848,0.835443038,0.8037974684,0.8227848101,0.746835443,0.7341772152,0.7721518987,0.7405063291,0.8860759494,0.8164556962,0.6772151899,0.6265822785,0.3417721519,0.4240506329,0.5,0.4683544304,0.6518987342,0.5126582278,0.6772151899,0.8924050633,0.9240506329,0.8860759494,0.9113924051,0.8544303797,0.8987341772,0.8734177215,0.917721519,0.8924050633,0.753164557,0.835443038,0.9113924051,0.8924050633,0.898089172,0.9044585987,0.9113924051,0.8987341772,0.8987341772,0.9545454545,0.9556962025,0.9113924051,0.908496732,0.9411764706,0.9050632911,0.9050632911,0.8987341772,0.8607594937,0.8544303797,0.8823529412,1,0.9736842105,0.9932885906,0.9615384615,0.9487179487,0.917721519,0.9113924051,0.9050632911,0.917721519,0.9303797468,0.9430379747,1,0.9873417722,1,1,0.9827586207,0.9827586207,0.9617834395,0.9556962025,0.976744186,0.9271523179,0.7405063291,1,0.6518987342,0.7721518987,0.7025316456,0.6582278481,0.75,1,0.9873417722,0.9556962025,0.8797468354,0.8101265823,0.8417721519,0.9050632911,0.8860759494,0.8987341772,0.847133758,0.9294871795,0.9426751592,0.923566879,0.9617834395,0.9444444444,1,1,0.9363057325,0.949044586,0.8903225806,0.8064516129,0.7677419355,0.7837837838,0.8986486486,0.9391891892,0.9795918367
23536,0.05,0.6560509554,0.7594936709,0.8291139241,0.8860759494,0.8101265823,0.8291139241,0.5,1,0.8417721519,0.6962025316,0.664556962,0.7658227848,0.7405063291,0.6582278481,0.7405063291,0.6708860759,0.6139240506,0.7848101266,0.7974683544,0.7088607595,0.7341772152,0.9016393443,0.8536585366,0.7278481013,0.6329113924,0.7594936709,1,0.7658227848,0.664556962,0.5759493671,0.7088607595,0.7278481013,0.7025316456,0.4936708861,0.582278481,0.6772151899,0.6329113924,0.7025316456,0.7594936709,0.8481012658,0.835443038,0.6708860759,0.6962025316,0.7658227848,0.7721518987,0.8291139241,0.6772151899,0.6329113924,0.7341772152,0.8101265823,0.8227848101,0.7594936709,0.8164556962,0.7911392405,0.8417721519,0.8670886076,0.7594936709,0.7278481013,0.7341772152,0.7405063291,0.8164556962,0.8670886076,0.7594936709,0.6835443038,0.6518987342,0.7278481013,0.7911392405,0.7088607595,0.6835443038,0.6455696203,0.7088607595,0.7088607595,0.6772151899,0.7848101266,0.7405063291,0.6202531646,0.5253164557,0.246835443,0.3481012658,0.4746835443,0.4493670886,0.5443037975,0.4620253165,0.5316455696,0.8481012658,0.917721519,0.8227848101,0.8164556962,0.8164556962,0.8481012658,0.8101265823,0.8417721519,0.8481012658,0.7784810127,0.7974683544,0.8227848101,0.8291139241,0.8789808917,0.8598726115,0.8670886076,0.9050632911,0.8607594937,0.9545454545,0.9050632911,0.8670886076,0.8954248366,0.9264705882,0.9050632911,0.8417721519,0.8987341772,0.8860759494,0.8227848101,1,1,0.9736842105,0.9530201342,0.9230769231,0.8461538462,0.8734177215,0.9050632911,0.835443038,0.8544303797,0.8860759494,0.9303797468,1,0.9810126582,0.9333333333,0.8666666667,0.9310344828,0.9482758621,0.9363057325,0.8860759494,0.9612403101,0.9006622517,0.7848101266,0,0.5632911392,0.7215189873,0.6708860759,0.6582278481,1,1,0.9240506329,0.8987341772,0.7848101266,0.6962025316,0.8227848101,0.8924050633,0.9113924051,0.8607594937,0.8025477707,0.891025641,0.9171974522,0.8917197452,0.8853503185,0.9236111111,1,1,0.9171974522,0.8662420382,0.8064516129,0.8129032258,0.8193548387,0.7094594595,0.8581081081,0.9189189189,0.9319727891
23536,0.06,0.6305732484,0.7215189873,0.7594936709,0.835443038,0.753164557,0.8227848101,0.5,1,0.7025316456,0.6139240506,0.582278481,0.6518987342,0.6962025316,0.6265822785,0.664556962,0.6075949367,0.5063291139,0.6898734177,0.7721518987,0.6962025316,0.6708860759,0.8360655738,0.8780487805,0.6582278481,0.582278481,0.6582278481,0.875,0.7721518987,0.6265822785,0.5316455696,0.6898734177,0.6835443038,0.6329113924,0.4683544304,0.5,0.6075949367,0.5063291139,0.6139240506,0.7215189873,0.7215189873,0.6772151899,0.6265822785,0.664556962,0.6835443038,0.7848101266,0.7405063291,0.5886075949,0.582278481,0.6898734177,0.7848101266,0.7784810127,0.7215189873,0.7025316456,0.8037974684,0.7721518987,0.7848101266,0.7341772152,0.664556962,0.7088607595,0.7151898734,0.8164556962,0.7848101266,0.7658227848,0.6455696203,0.6012658228,0.6772151899,0.7974683544,0.6898734177,0.6708860759,0.5949367089,0.6075949367,0.6075949367,0.6455696203,0.753164557,0.746835443,0.5949367089,0.5189873418,0.2341772152,0.4113924051,0.4936708861,0.4240506329,0.4620253165,0.4113924051,0.5379746835,0.8607594937,0.8860759494,0.753164557,0.6835443038,0.7848101266,0.7721518987,0.8037974684,0.8037974684,0.8101265823,0.7088607595,0.7974683544,0.8291139241,0.7721518987,0.8152866242,0.8407643312,0.8734177215,0.8417721519,0.8734177215,0.9545454545,0.9050632911,0.835443038,0.8823529412,0.8602941176,0.8544303797,0.8481012658,0.8607594937,0.7974683544,0.7784810127,0.9411764706,1,0.9671052632,0.9194630872,0.8653846154,0.8205128205,0.8037974684,0.8291139241,0.8101265823,0.8797468354,0.9050632911,0.8987341772,1,0.9620253165,1,0.9333333333,0.9137931034,0.9310344828,0.8789808917,0.8797468354,0.9612403101,0.8344370861,0.6898734177,0,0.5696202532,0.6455696203,0.6202531646,0.5189873418,0.5,0.75,0.9303797468,0.8860759494,0.7594936709,0.6898734177,0.7658227848,0.8164556962,0.8797468354,0.8291139241,0.7834394904,0.8782051282,0.872611465,0.7961783439,0.8598726115,0.8472222222,1,1,0.898089172,0.8535031847,0.735483871,0.7419354839,0.7677419355,0.6689189189,0.8445945946,0.8986486486,0.8979591837
23536,0.07,0.5541401274,0.6962025316,0.6708860759,0.7341772152,0.7151898734,0.753164557,1,1,0.7215189873,0.5759493671,0.5316455696,0.664556962,0.6329113924,0.6329113924,0.6518987342,0.582278481,0.4240506329,0.664556962,0.7278481013,0.664556962,0.5886075949,0.8360655738,0.8292682927,0.6518987342,0.5569620253,0.6518987342,0.875,0.7278481013,0.582278481,0.4620253165,0.6329113924,0.6772151899,0.6455696203,0.3987341772,0.5189873418,0.5949367089,0.5253164557,0.5506329114,0.6075949367,0.6518987342,0.6518987342,0.5696202532,0.6075949367,0.6265822785,0.7215189873,0.753164557,0.5696202532,0.6012658228,0.6012658228,0.8037974684,0.7025316456,0.6582278481,0.6518987342,0.6962025316,0.7151898734,0.7278481013,0.6582278481,0.6202531646,0.5759493671,0.6012658228,0.753164557,0.7341772152,0.6012658228,0.5949367089,0.6012658228,0.5949367089,0.7278481013,0.664556962,0.582278481,0.5126582278,0.5949367089,0.5696202532,0.6265822785,0.7151898734,0.6202531646,0.4936708861,0.4113924051,0.1835443038,0.3227848101,0.417721519,0.3544303797,0.4620253165,0.3037974684,0.4113924051,0.8227848101,0.8797468354,0.7594936709,0.7278481013,0.7405063291,0.7341772152,0.7088607595,0.7278481013,0.746835443,0.6708860759,0.7278481013,0.7278481013,0.753164557,0.7961783439,0.821656051,0.8227848101,0.8291139241,0.7911392405,0.9090909091,0.8670886076,0.7341772152,0.7777777778,0.875,0.8481012658,0.6835443038,0.7594936709,0.7658227848,0.6582278481,0.7647058824,1,0.9473684211,0.8926174497,0.8846153846,0.8974358974,0.746835443,0.7594936709,0.7848101266,0.8227848101,0.8607594937,0.8291139241,1,0.917721519,0.9333333333,0.8666666667,0.8620689655,0.9310344828,0.8598726115,0.7974683544,0.8682170543,0.7814569536,0.6139240506,0,0.5316455696,0.5696202532,0.5443037975,0.4873417722,0.5,1,0.8607594937,0.835443038,0.7341772152,0.6075949367,0.7721518987,0.7721518987,0.7974683544,0.8227848101,0.7770700637,0.8461538462,0.8280254777,0.7579617834,0.8407643312,0.8472222222,1,0.8333333333,0.8407643312,0.847133758,0.7548387097,0.7032258065,0.7419354839,0.6418918919,0.7567567568,0.8445945946,0.8639455782
23536,0.08,0.5541401274,0.6392405063,0.6392405063,0.6898734177,0.6139240506,0.7151898734,1,1,0.6392405063,0.4746835443,0.5379746835,0.6202531646,0.6329113924,0.582278481,0.582278481,0.5126582278,0.3734177215,0.5189873418,0.7025316456,0.6265822785,0.5506329114,0.8196721311,0.6585365854,0.5189873418,0.4810126582,0.5506329114,0.875,0.5949367089,0.4746835443,0.3670886076,0.5253164557,0.6139240506,0.5632911392,0.3987341772,0.4683544304,0.5443037975,0.4936708861,0.5,0.5506329114,0.664556962,0.6392405063,0.5,0.5506329114,0.6265822785,0.6962025316,0.664556962,0.5063291139,0.5569620253,0.5506329114,0.664556962,0.6518987342,0.6265822785,0.6265822785,0.6772151899,0.6202531646,0.5569620253,0.5569620253,0.5316455696,0.6012658228,0.664556962,0.7151898734,0.7151898734,0.6772151899,0.5886075949,0.5,0.5949367089,0.6835443038,0.6202531646,0.5506329114,0.4873417722,0.5379746835,0.5506329114,0.5696202532,0.6962025316,0.6265822785,0.5063291139,0.4113924051,0.2025316456,0.2594936709,0.3987341772,0.3227848101,0.3987341772,0.2721518987,0.3987341772,0.7848101266,0.7784810127,0.6962025316,0.6392405063,0.6898734177,0.753164557,0.7215189873,0.7341772152,0.6708860759,0.6075949367,0.6835443038,0.664556962,0.6582278481,0.6878980892,0.7133757962,0.8101265823,0.753164557,0.7278481013,0.9242424242,0.8481012658,0.746835443,0.7712418301,0.8455882353,0.7911392405,0.7215189873,0.753164557,0.6835443038,0.6139240506,0.8235294118,1,0.875,0.8456375839,0.8461538462,0.8717948718,0.664556962,0.7721518987,0.6962025316,0.835443038,0.7974683544,0.8797468354,1,0.917721519,1,0.8,0.8620689655,0.8965517241,0.7770700637,0.835443038,0.8604651163,0.6688741722,0.5316455696,0,0.4113924051,0.5759493671,0.5443037975,0.417721519,0.25,0.75,0.8291139241,0.835443038,0.5759493671,0.5443037975,0.6455696203,0.7594936709,0.7405063291,0.7278481013,0.7070063694,0.7692307692,0.7834394904,0.7388535032,0.8407643312,0.7986111111,1,1,0.847133758,0.6687898089,0.6451612903,0.6451612903,0.6580645161,0.5743243243,0.777027027,0.8108108108,0.8367346939
